dialogueId,utteranceNo,authorRole,utterances,politeness,politeness_intensity,politeness_cause
5118,14,agent,"Yes, online legal assistance lene ke lie www.counsellinghelp.gov.in par jaen. ",neutral,0,
5118,15,victim,"That's OK, lekin kuch na karane ke lie thank you.",impolite,3,kuch na karane ke lie thank you
5118,16,agent,aur kuch hai jisse main aapki life easy kar sakta hooN?,neutral,0,aur kuch hai jisse main aapki life easy kar sakta hooN
5118,17,victim,"Yes, please mujhe bataen yadi ye free service hai taki main apana aur samay na barbad karoon.",impolite,3,please mujhe bataen
5118,18,agent,"haan, ma'am, yah government-provided free service hai.  ",neutral,0,
5118,19,victim,"Okay, yah thik hai.",neutral,0,
5118,20,agent,Is there anything else I can do for you?,neutral,0,Is there anything else I can do for you
5118,21,victim,nahi.,impolite,3,
5118,22,agent,yadi aapki koi queries ya concerns hai to please Rakshak ko contact karen. Rakshak se contact karane ke lie thank you very much. aapka din badhiya ho.,polite,3,"please Rakshak ko contact karen, Rakshak se contact karane ke lie thank you very much, aapka din badhiya ho"
5119,0,agent,"Hello, mera nam Rakshak hai, and main yahan safe aur secure environment men aapki help ke lie hoon.",polite,3,Hello
5119,1,victim,aapki greetings ineffective hain. Please.,impolite,3,aapki greetings ineffective hain
5119,2,agent,"Yes, main help ke lie available hoon. Please gussa mat kijie. Please mujhe apana full name batao. ",polite,3,"Please gussa mat kijie, Please mujhe apana full name batao"
5119,3,victim,"main Stuti hoon, 18-year-old Sindri girl aur Dhanbad men rahati hoon. ",neutral,0,
5119,4,agent,"Salutations, Stuti. please kya aap apana problem thoda aur detail men explain karengi? ",polite,3,"Salutations, please kya aap "
5119,5,victim,"teen sal pahale, mujhe Dhanbad train station se kidnape kar liya gaya tha aur orchestra band chalane vale ek vyakti ko bech diya gaya tha. us dusht ne tab se mujhe orchestra band men nachaya hai. main is gulami se free hona chahati hoon.",impolite,3,
5119,6,agent,yah repulsive hai. kya aapne isake baare men police report file kiya hai?,impolite,3,
5119,7,victim,"No, har baar jab main chillati hoon aur mujhe jane dene ke lie kahati hoon to vo mujhe marta hai. vo mujhe physically bhi assault karata hai. main use mar dena chahati hoon.",impolite,3,
5119,8,agent,"ye sunne men bahut dukhi karane vala hai. hum aapki help ke lie jo bhi possible hoga karenge. complaint hone par, yahan kuch services ki list hai jo hum provide karate hain. police ko complaint/assistance NGO Assistance, Women's Support Group Legal Aid, Counselling Assistance aur SIUCAW Assistance, Legal Assistance, aur Counseling Assistance milenge sabhi accessible honge.",polite,3,
5119,9,victim,"thik hai, mujhe bataen ki is baar police report kaise submit karen aur ise jaldi kaise karen. tum gande ho badmash.",impolite,3,tum gande ho badmash
5119,10,agent,"Yes, aap police complaint online register karvana chahengi ya in person?  ",neutral,0,aap
5119,11,victim,"ab main turant police report file karungi, islie please mujhe bataen ki ye offline mode men kaise hoga? ",impolite,3,please
5119,12,agent,"Sure, kya aap hume bataengi ki aap kahan hain ytaki hum aapki achche se help kar saken?",neutral,0,kya aap
5119,13,victim,"main aapki inquiries se thak chuki hoon. jo bhi ho, mera nam Alwal hai, aur mera address is Rajasthan-876544 hai. ",impolite,3,
5119,14,agent,"Place availablekarane ke lie thank you. Please aapko gussa dilane ke lie mujhe maaph karen. yahan aap jan sakate hain ki aapne pas ke police station ke touch men kaise rahen. Deepak Chopra, XYZ Police Station, ALwal, Rajasthan-876545 ko 98578##### par contact kar sakate hain. ",polite,3,"Place availablekarane ke lie thank you, Please aapko gussa dilane ke lie mujhe maaph karen"
5119,15,victim,tumhar kshama yachana mere lie uninteresting hai. bas itana batao ki main abhi jahan hoon vahan se ye kitani door hai?,impolite,3,
5119,16,agent,"Sure, abhi aap jahan hain vahan se ye keval 1.6 kilometres door hai. ",neutral,0,
5119,17,victim,"Fine, aapne mere patience ka test liya hai.",impolite,3,aapne mere patience ka test liya hai
5119,18,agent,Yadi aapke pas koi queries ya concerns hai to please Rakshak se contact karen. Rakshak se contact karane ke lie thank you. aapka din badhiya ho!,polite,3,"please Rakshak se contact karen, Rakshak se contact karane ke lie thank you, aapka din badhiya ho"
5120,0,agent,"Hello, mera nam Rakshak hai, and main yahan safe aur secure environment men aapki help ke lie hoon.",polite,3,Hello
5120,1,victim,maiN imagine bhi nahi kar sakta ek pita apne bachche ko is tarah se harm kar sakta hai.,impolite,3,
5120,2,agent,"Oh, no! yah bahut dayaniy hai. kya koi tarika hai jisse main jan sakoon ki main kisse baat kar raha hoon?",neutral,0,
5120,3,victim,"Mera nam Sarita Shukla hai, aur main public school men as a teacher kam karati hoon. mujhe apani ek student ki help karane men khushi hogi.",neutral,0,
5120,4,agent,"Salutations, Sarita. please kya app apne problem ke baare meN aur adhik information de sakti haiN?  ",polite,3,"Salutations, please kya app "
5120,5,victim,"usake horrible father fifth-grader ki ek ladaki ka rape kiya. ek school-wide awareness event men, yah humare dhyan men laya gaya tha. ladaki ke anusar, usake father ne sharab ke nashe men usake sath durvyavhar kiya tha, aur usane use aur usaki maan ko isake baare men kisi ko na batane ki dhamki di thi. ve ek dusare se darate hain, kyonki vah ek monster hai, main vastav men unaki sahayata karana chahati hoon.",impolite,3,
5120,6,agent,"Yah repulsive hai. islie, kya aapne is ghatana ki report police station men ki hai?",impolite,3,
5120,7,victim,mujhe tumhare pas kyun ana chahie agar mujhe pahale hi pata hai ki mujhe kya karana hai? main bas chah rahi hoon ki aap mujhe bataen ki is case men action lene ka sabase badhiya tarika kya hai? moorkh.,impolite,3,
5120,8,agent,"main appreciate karata hoon ki aap mujhe informing kar rahi hain. yahan kuch resources jo help kar sakate hain: Police Complaints, NGO Assistance, Women's Support Groups, Legal Assistance, Medical Assistance, SIUCAW Assistance, aur Counseling Assistance ye kuch services hain jo available hain. ",polite,3,
5120,9,victim,kya abhi usake insane father ke against police report karana sambhav hai?,impolite,3,
5120,10,agent,"agar aap complaint register karana chahati hain, aap ise online karengi ya offline?",neutral,0,
5120,11,victim,inquiries se logon ko pareshan mat karo. Please online option ka teji se use karane men meri sahayata karen.,impolite,3,Please
5120,12,agent,"Sure, kya aap hume bataengi ki aap kahan hain ytaki hum aapki achche se help kar saken?",neutral,0,kya aap
5120,13,victim,"yahan kya bakwas chal raha hai? kisi bhi case men naya question, mera mailing address 897654 Alwal, Uttarakhand hai.  ",impolite,3,yahan kya bakwas chal raha hai
5120,14,agent,Contact information provide karane ke lie thank you. ye webpage hai jahan aap complaint file kar sakati hain. (UT Police Complaint) www. utpolicecomplaint.gov.in.,polite,3,Contact information provide karane ke lie thank you
5120,15,victim,aapne ekdam se mere patience ka test liya.,impolite,3,
5120,16,agent,kya main aapki help ke lie kuch aur kar sakata hoon?,neutral,0,kya main aapki help ke lie kuch aur kar sakata hoon
5120,17,victim,Please mujhe maph kare agar maine kisi bhi tarah se aapko pareshan kiya ho. Goodbye.,impolite,3,Please mujhe maph kare
5120,18,agent,main future men aapke lie better service ki ummid karta hoon. Rakshak se contact karane ke lie aapka bahut bahut dhanyvad. aapka din badhiya ho.,polite,3,"Rakshak se contact karane ke lie aapka bahut bahut dhanyvad, aapka din badhiya ho"
5121,0,agent,"Hello, mera naam Rakshak hai, aur main yahan secure environment men aapki help ke lie hoon.  ",polite,3,Hello
5121,1,victim,maiN imagine bhi nahi kar sakta ek pita apne bachche ko is tarah se harm kar sakta hai.,impolite,3,
5121,2,agent,"Oh, yah dayaniy hai. kya koi tarika hai jisse main pata kar sakoon ki main kisse baat kar raha hoon?",neutral,0,
5121,3,victim,"Mera nam Sarita Shukla hai, aur main public school men as a teacher kam karati hoon. mujhe apani ek student ki help karane men khushi hogi.",neutral,0,
5121,4,agent,"Salutations, Sarita. please kya app apne problem ke baare meN aur adhik information de sakti haiN?  ",polite,3,"Salutations, please kya app "
5121,5,victim,"usake horrible father fifth-grader ki ek ladaki ka rape kiya. ek school-wide awareness event men, yah humare dhyan men laya gaya tha. ladaki ke anusar, usake father ne sharab ke nashe men usake sath durvyavhar kiya tha, aur usane use aur usaki maan ko isake baare men kisi ko na batane ki dhamki di thi. ve ek dusare se darate hain, kyonki vah ek monster hai, main vastav men unaki sahayata karana chahati hoon.",impolite,3,
5121,6,agent,"Yah repulsive hai. islie, kya aapne is ghatana ki report police station men ki hai?",impolite,3,
5121,7,victim,mujhe tumhare pas kyun ana chahie agar mujhe pahale hi pata hai ki mujhe kya karana hai? main bas chah rahi hoon ki aap mujhe bataen ki is case men action lene ka sabase badhiya tarika kya hai? moorkh.,impolite,3,
5121,8,agent,"main appreciate karata hoon ki aap mujhe informing kar rahi hain. yahan kuch resources jo help kar sakate hain: Police Complaints, NGO Assistance, Women's Support Groups, Legal Assistance, Medical Assistance, SIUCAW Assistance, aur Counseling Assistance ye kuch services hain jo available hain. ",polite,3,
5121,9,victim,main chahta hoon ki aap turant non-governmental organisations (NGOs) ke lie meri madad karen.,impolite,3,
5121,10,agent,"Sure, kya aap hume bataengi ki aap kahan hain taki hum aapko achche se serve kar saken?",neutral,0,kya aap
5121,11,victim,"aap mere address ke sath kya karana chah rahen hain? In any case, mera mailing address 897654 Alwal, Uttarakhand hai.  ",impolite,3,aap
5121,12,agent,"Location information aapke area men NGOs ka pata lagane men madad karata hai. NGO ka details niche diya hua hai. Mahila Morcha, Dr. Meena Sharma, 98578##### .",neutral,0,
5121,13,victim,"Oh my god, aapne finally kuch bhi bol diya.  ",impolite,3,Oh my god
5121,14,agent,aur kuch hai jisse main aapki life easy kar sakta hooN?,neutral,0,aur kuch hai jisse main aapki life easy kar sakta hooN
5121,15,victim,bina mera time waste kiye please mujhe is NGO ka complete address provide karen.,impolite,3,please
5121,16,agent,"Sure, NGO ka full address yahan hai: address ye hai House No. 143, DPS Crossing, Alwal, Uttarakhand-897654. ",polite,3,
5121,17,victim,"kuch na karane ke lie thank you, ye thik hai.",impolite,3,kuch na karane ke lie thank you
5121,18,agent,Is there anything else jiske lie maiN aapko assist kar sakta hooN?,neutral,0,
5121,19,victim,"kisi manner, shape ya form men nahi.",impolite,3,
5121,20,agent,main future men aapke lie better service ki ummid karta hoon. Rakshak se contact karane ke lie aapka bahut bahut dhanyvad. aapka din badhiya ho.,polite,3,"Rakshak se contact karane ke lie aapka bahut bahut dhanyvad, aapka din badhiya ho"
5122,0,agent,"Hello, mera naam Rakshak hai, aur main yahan secure environment men aapki help ke lie hoon.  ",polite,3,Hello
5122,1,victim,maiN imagine bhi nahi kar sakta ek pita apne bachche ko is tarah se harm kar sakta hai.,impolite,3,
5122,2,agent,"Oh, no! yah bahut dayaniy hai. kya koi tarika hai jisse main jan sakoon ki main kisse baat kar raha hoon?",neutral,0,
5122,3,victim,"Mera nam Sarita Shukla hai, aur main public school men as a teacher kam karati hoon. mujhe apani ek student ki help karane men khushi hogi.",neutral,0,
5122,4,agent,"Salutations, Sarita. please kya app apne problem ke baare meN aur adhik information de sakti haiN?  ",polite,3,"Salutations, please kya app "
5122,5,victim,"usake horrible father fifth-grader ki ek ladaki ka rape kiya. ek school-wide awareness event men, yah humare dhyan men laya gaya tha. ladaki ke anusar, usake father ne sharab ke nashe men usake sath durvyavhar kiya tha, aur usane use aur usaki maan ko isake baare men kisi ko na batane ki dhamki di thi. ve ek dusare se darate hain, kyonki vah ek monster hai, main vastav men unaki sahayata karana chahati hoon.",impolite,3,
5122,6,agent,"yah revolting hai. islie, kya aapne is ghatana ki report police station men ki hai? ",impolite,3,
5122,7,victim,mujhe tumhare pas kyun ana chahie agar mujhe pahale hi pata hai ki mujhe kya karana hai? main bas chah rahi hoon ki aap mujhe bataen ki is case men action lene ka sabase badhiya tarika kya hai? tum samjhe moorkh.,impolite,3,
5122,8,agent,"main appreciate karata hoon ki aap mujhe informing kar rahi hain. yahan kuch resources jo help kar sakate hain: Police Complaints, NGO Assistance, Women's Support Groups, Legal Assistance, Medical Assistance, SIUCAW Assistance, aur Counseling Assistance ye kuch services hain jo available hain. ",polite,3,
5122,9,victim,mujhe abhi bataen ki main Women's Support Group se help kaise le sakati hoon? प्राप्त कर सकता हूं।,impolite,3,
5122,10,agent,"Sure, kya aap hume bata sakati hain ki abhi aap kahan hain taki hum aapko achche se assist kar saken?",neutral,0,kya aap hume bata sakati hain
5122,11,victim,"main ek question pooch rahi hoon aur aap ek question pooch rahe hain, ye ridiculous hai. kisi bhi case men, mera  mailing address 897654 Alwal, Uttarakhand hai.",impolite,3,
5122,12,agent,"Contact informationv dene ke lie thank you. Please accept my sincere apologies for your annoyance. A closer look at the group is shown below. 98578##### Deepa Mehta, Mahila Sanrakshan  संपर्क जानकारी देने के लिए धन्यवाद। कृपया अपनी झुंझलाहट के लिए मेरी ईमानदारी से क्षमायाचना स्वीकार करें। समूह पर करीब से नज़र नीचे दिखाई गई है। 98578##### दीपा मेहता, महिला संरक्षण",polite,3,"Contact informationv dene ke lie thank you, Please apani annoyance ke lie meri mujhe maph karen"
5122,13,victim,tumhar kshama yachana mere lie uninteresting hai.,impolite,3,
5122,14,agent,aur kuch hai jisse main aapki life easy kar sakta hooN?,neutral,0,aur kuch hai jisse main aapki life easy kar sakta hooN
5122,15,victim,bina mera time waste kiye ye bataen ki main abhi jahan hoon vahan se ye kitana door hai?,impolite,3,
5122,16,agent,"Sure, aap abhi jahan par hain vahan se ye keval 1.2 kilometres door hai.",neutral,0,
5122,17,victim,"Okay, aapne mujhe irritate kar diya",impolite,3,aapne mujhe irritate kar diya
5122,18,agent,Please mera sorry accept karen; kya aap chahati hain ki main kisi aur cheej men aapki help karoon?,polite,3,"Please mera sorry accept karen, kya aap chahati hain ki main kisi aur cheej men aapki help karoon"
